PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,superpop
8.225042,7.395913,6.796078,7.508314,6.8632936,0.7387805,0.2804726,0.07320373,-0.3354354,1.6640644,-1.04854,0.33959192,-1.2692868,0.48625618,-0.17335954,-0.06298912,0.23081633,0.58370537,1.0287577,-1.5299342,4.0
0.38199303,0.8119563,0.19868444,0.77950454,-0.7362226,0.374992,-0.5441654,1.9927448,-1.6788075,0.103087656,-2.0143585,0.8343904,-0.70075285,-1.4499909,-1.0470352,0.44820684,0.41137898,-1.739892,0.33636215,1.0415102,0.0
2.1599865,1.3555205,1.3000393,0.5536891,1.5068303,1.0694306,-2.3252912,2.1761036,-0.017196205,-0.15021817,-0.69632185,1.6810021,0.5252953,-0.4795797,-1.1836795,-1.7138302,-0.19518675,1.1576,0.9679756,0.7706191,1.0
4.826958,4.372736,2.9870343,5.1089277,2.316568,-1.7330172,1.1168381,-0.10057941,-0.49865633,-0.315672,-0.091003604,-1.4932901,0.5226503,-0.713041,-0.9354784,-0.2953132,-1.3743141,1.7708572,-0.32802925,0.019142875,2.0
7.8225527,6.5323954,5.6966963,5.915942,9.093798,-1.0521513,-0.9726385,-0.1393058,-1.038085,-0.65611625,0.6439047,-0.29203355,-1.129424,1.2969481,0.7866301,-0.001799813,2.1674922,0.45941865,-0.27933776,0.5564282,3.0
1.5037496,0.65347874,3.7849383,2.4844434,2.4830275,-0.75653076,0.6630692,0.56027114,-0.04218702,-2.2315795,-0.573282,-0.8275874,-0.73536336,1.6079999,0.17553465,-0.95405376,-0.5946786,1.2568297,-0.4515038,-2.0012155,1.0
5.4866996,5.046093,5.724158,6.3319254,3.1348243,0.6144875,1.0200578,-0.14013202,0.016673777,-0.56299317,-0.28640395,0.35863748,-0.51955384,0.7600957,-1.6834311,-0.33861488,-0.49168023,-0.20995155,-0.79545295,1.8910638,3.0
7.4256096,8.248322,9.565237,7.439581,9.764452,-0.7002294,-0.91854215,-0.25908718,-1.6783816,1.2884264,-0.080384195,-0.9275276,0.5918897,-0.15784498,-0.1840716,1.1969457,-0.55177665,0.88046163,-1.2076036,1.5985285,4.0
7.419458,4.7147245,5.9210114,5.8859386,4.442935,-0.9654941,0.43856147,0.33874446,1.8703938,0.91006297,-1.6361932,0.5125464,0.6360659,-0.26142824,0.80386394,0.1771168,-1.8195415,1.3869326,0.21697038,0.37594348,3.0
8.7599535,7.9453506,10.073223,7.2580476,6.9581094,-1.8104883,0.59242356,-0.4348941,1.3451779,-0.9415175,-2.1074708,1.1879897,0.84905463,-1.1543958,0.05271392,0.3007832,1.3320283,-0.4110532,-1.2269863,-0.5164157,4.0
4.0032816,5.2569847,4.3379087,3.5715206,2.482997,-2.7827878,0.9657627,-0.7309795,-0.34010133,-1.0814122,0.8404793,0.23078547,-1.4993051,-0.9437425,-1.1293068,-1.3047668,-0.9591823,0.6992939,0.69535875,-2.2581785,2.0
6.991324,8.563783,7.7232976,7.6752167,8.876049,-2.477224,0.9389625,0.6577249,0.9096918,1.0879506,-0.16793478,0.14319313,-0.031316824,-0.43548512,0.12402736,-0.90625036,-0.8498058,-1.3690854,-1.5853657,0.26063493,4.0
2.9637423,2.0894682,1.0800731,2.4713447,2.1164565,0.6770015,0.79621845,-0.102016054,1.1221466,-0.6246892,-0.24482916,-0.85156614,0.14147882,1.0570494,-0.62993824,-0.6706016,0.30365607,-1.0123397,-1.3850622,-1.2814517,1.0
7.299312,7.215149,8.056147,9.17439,5.141055,0.9815694,0.10976695,-0.57330906,0.70556253,-0.37624964,-0.4231367,-0.6898752,0.58842415,1.4576025,-0.38480496,-1.3689709,0.13642527,0.50991654,0.66754526,-1.4549074,4.0
4.2302666,5.484027,3.8396862,3.299148,3.6623762,-1.0072837,-0.46767327,0.2899554,2.2208612,-0.72882986,0.6966738,1.975668,0.09202273,-1.1639491,-0.9229602,1.1491442,0.11525774,0.6958296,-1.1923734,-1.3500518,2.0
8.071255,9.333731,7.778456,9.265715,9.393283,-0.09100039,0.069518544,-0.60002536,-0.6399289,-0.44581854,1.7540768,-2.9347394,0.6396633,-0.5699985,-0.80533385,1.126932,-0.37403062,0.33887067,-1.7298864,-0.98981583,4.0
2.7301247,2.4753456,2.2779543,1.5123243,2.6340892,-0.85671264,-0.78243107,-0.8042842,-0.42532873,0.021379508,-0.15811424,-0.98436743,-0.8036565,-0.13466577,0.71104765,1.2819595,0.05600095,0.49107578,1.0925776,-1.2464982,1.0
7.6615987,8.550241,7.959141,6.3682184,8.747021,0.7967058,0.19682422,-0.07045394,0.25571924,1.479053,0.35250166,1.2076982,1.3187853,1.0550874,0.14321765,0.2537272,-0.25765148,-1.9001677,-1.4215635,-0.44253555,4.0
6.327951,6.5658717,5.406891,5.9725723,4.548621,1.3849418,-1.5688901,0.28455916,-0.55986255,0.62450325,-0.08910458,-0.38749945,0.010667306,0.9975,-0.4434319,-1.490969,-0.78548867,0.47097406,1.0883008,-2.005011,3.0
2.3814747,4.5241976,3.4775715,3.572429,4.1460447,1.0881711,-0.95620745,1.3495126,-0.16983369,-0.48415387,-0.30404305,1.2171435,-0.3730674,1.3285023,0.8648457,-1.3704374,-1.3798722,0.551916,-0.755272,-1.7023613,2.0
9.867114,8.86606,10.9711685,9.6004095,8.577075,0.36394858,0.8868102,-0.8990501,0.45166412,-1.1182657,0.11501619,-0.7425762,0.69224215,-0.5897455,-0.12863377,-0.84068096,0.2150228,1.3476678,-1.3644961,1.1845471,4.0
-0.37018242,-1.209855,-0.20115907,1.3878969,1.6404643,0.5628952,-0.92522824,-0.632462,-1.7830284,1.5922312,1.3956798,-0.51750296,0.65475446,-0.6209636,-0.7814657,0.13714659,-0.4760734,1.9576113,-1.3517045,0.05041973,0.0
6.197225,4.0320387,5.2077885,5.545654,6.486446,1.7233124,-0.47490522,-0.8467482,0.29178837,1.1898981,-0.26722288,0.13308607,-0.23153283,-0.22796029,0.34955305,-0.91099274,-1.8719498,0.607544,-0.43193695,0.21233357,3.0
3.4753175,3.7543883,6.769514,5.482487,3.4199555,-0.36716807,-0.99807274,-1.5393624,0.24239969,1.4357443,0.18579407,-0.70877975,0.9316523,2.4989038,-0.28780237,0.124053754,0.46590927,1.5083157,-1.443992,-0.06949525,2.0
9.594626,7.2499676,7.948739,7.663345,8.784166,0.3820689,1.4810685,-0.39520603,0.3164447,-0.11081623,1.0040123,1.5293068,1.638945,1.8679166,-0.20869741,0.6137158,-1.8798511,-1.0635111,0.106449164,0.90621763,4.0
8.196477,5.4719324,7.704618,7.329225,9.058906,-1.098878,0.134218,0.64427406,-0.6137588,0.12187565,0.69474524,0.59370744,-0.9783453,0.043841306,-0.5854457,0.35347548,2.564732,1.4438968,0.2566399,-0.7815932,4.0
6.6489677,4.822255,5.5680757,5.09609,6.926234,-0.61197376,-0.7844091,-0.47270346,0.39784396,-0.17841676,0.44088346,-0.29879335,2.9051652,-0.9546024,0.28573313,-1.3470521,0.3446913,-0.7157576,0.9380274,-0.2507028,3.0
9.42288,6.8734527,6.226818,8.602538,6.4787774,0.3167066,0.07921568,1.0421176,0.14636342,-1.6617763,0.7910299,2.0290637,-0.21758732,1.2750046,-0.4250104,0.92962503,0.427201,1.0492715,0.7194816,-0.96601546,4.0
-1.4244951,0.77603465,0.11852906,0.07314532,0.66786796,0.7260227,-0.53060555,1.3423364,-0.24535115,1.5231034,1.0860213,-0.2531884,-0.4213649,-0.23716009,-0.8838538,0.918879,-0.3962151,-0.15736088,-0.2842301,-2.0723467,0.0
4.958579,5.3975787,2.0514345,4.9339027,3.1392515,2.013039,1.2502438,0.70248395,0.8015134,-1.262667,-0.13093925,0.85939336,0.934935,-1.4749638,-0.112244405,-1.7990218,0.7223679,2.6036131,-0.47496322,-1.372859,2.0
2.4288728,1.7180642,0.8655739,3.457512,2.2159488,-1.365772,0.78100157,0.26814908,-1.203864,-0.33409792,-1.9005532,0.44177768,-0.9609879,1.2709403,0.97863656,-0.9597932,-0.5247843,-0.050636612,0.61167175,0.1720727,1.0
6.3923903,6.4669576,5.5269175,4.701746,5.8792367,0.34256956,0.20266797,-1.344203,1.5390471,0.5414261,-0.46813136,-0.7501342,1.4735925,0.63247824,0.8389455,-1.0437858,-0.44896048,0.6013261,0.09488603,0.25927505,3.0
5.2654266,4.6261067,1.7273932,2.8288107,5.8285713,0.15025751,0.84149754,0.030959228,1.5765316,0.6637084,-1.4110044,-0.04425812,-0.83057976,1.2545193,-1.1163841,-1.4355798,0.09195239,-0.7750298,2.734527,-0.631938,2.0
0.8425724,0.16095707,1.2699841,0.49898937,-2.159322,0.47236195,0.14728995,-1.306174,0.104678296,-0.23795411,1.6943177,1.240308,-1.4720563,-1.9661415,-0.1053186,-0.1646235,-0.5257748,-0.17708136,0.04739173,-0.77191967,0.0
-0.91941535,-1.0933937,0.19792017,1.037916,0.34379983,0.11736978,0.4347328,-0.25811982,1.0276086,0.12269028,1.1714339,-0.8819838,1.2440895,-0.3566533,-0.69338983,0.9687207,0.18997459,0.23743774,-1.2243683,0.33847547,0.0
-0.32260585,0.61471236,0.02489737,-0.8555064,-0.38299653,-0.14469452,0.82429594,-0.696387,2.162992,-0.09630703,-0.43427894,-0.7674232,0.378331,0.5062264,-0.69189376,-0.71968114,-0.2964325,1.2756218,-0.26799333,1.727488,0.0
0.92168164,1.8501302,-0.7663648,1.0382023,2.6809258,1.0341821,1.8439733,-0.6196588,-0.46239215,-0.51276433,0.3635195,-2.5705545,0.0708537,0.07552364,-0.5590981,0.8204131,-0.08386941,0.25407183,-0.35916972,-0.58568513,1.0
2.2128835,2.6759677,2.539244,0.95744884,1.7831974,-1.8818316,0.6920657,0.57974553,0.036404397,-0.5081319,0.11061921,-0.44770363,-1.1324556,-0.14844058,0.042793363,-0.81881595,-0.73426074,0.7160574,0.39900914,0.19340321,1.0
-1.4590052,-0.7041486,-0.018174864,0.104630314,1.9879998,1.5000187,-0.50345075,-0.90107656,-0.3219008,0.34488675,-0.6744388,-0.29854763,0.2506214,-0.7838281,0.15307634,1.0050986,-0.018608255,-0.8013959,1.0544461,-1.7566278,0.0
4.2649055,3.8260393,5.1794453,3.946854,3.9196236,0.99160963,-2.6864119,-0.08759561,0.89874995,-0.24672934,-0.54537666,0.58425915,-0.5664249,0.15208484,0.19400106,0.33047834,0.53453237,-1.3832352,-0.4874,2.5651913,2.0
-2.6905768,-1.9570746,0.14070861,1.0280024,-0.88004345,-0.49571398,-1.2157835,0.3184823,-1.8159008,-1.9741348,0.075769246,1.4102135,-1.3884066,-1.7493451,-0.41061586,-0.6512662,1.0148562,-0.22181785,-0.73315305,-0.4640473,0.0
4.6955986,5.354992,5.178664,5.5183487,6.3230863,-1.0810223,0.22723302,0.4629964,-0.25149295,-0.3521505,0.55414957,-0.58226794,-0.7036445,-0.6019729,0.0076063243,-0.2695515,1.4788418,1.8451794,-0.7309963,-0.047795057,3.0
7.996928,6.583828,7.5666356,6.7719507,6.271876,1.3073826,-1.7851136,-1.8327175,1.0712402,-0.6087436,-0.1672884,-1.7337148,-0.52728397,-0.74059975,0.58843696,1.3678001,-1.7378496,-1.3565714,0.2689773,-0.5920616,4.0
-1.1927509,-0.20869447,0.33683652,0.33715656,-0.1941672,1.2999305,-0.19635317,0.93937224,1.075894,0.23458672,0.1332959,0.5555298,1.0641705,1.5044421,-0.96106523,-0.6118978,0.4216459,0.14649071,0.82275987,0.7705875,0.0
6.997018,6.0564976,8.120646,7.087801,7.3835735,-0.20939021,0.71695834,-1.3203596,0.8689677,-0.15301874,-1.0735949,-0.22574231,0.29093343,-0.04872674,1.4032075,-1.5436311,1.8924227,1.3489014,-1.7398281,0.46134785,4.0
3.8663924,4.7004786,3.870927,1.9829154,4.8945374,0.63264626,-0.7529003,-0.42206472,-1.0282693,-1.7150114,-0.09133144,-1.3554176,0.35880116,-0.72712356,0.2611744,1.209984,1.1902866,-0.11935321,0.011463361,-0.3772356,2.0
-0.7076592,0.38246152,0.9206074,-1.7004348,-0.16894706,-0.11128557,0.28332305,0.385765,0.25674942,-1.0492245,-0.21798725,1.7426028,0.29417548,0.75746393,0.86403084,-0.3394571,-0.34002787,0.59174335,0.44589978,-0.021064162,0.0
4.038537,3.652097,3.636943,4.0671506,4.3424664,-1.4611567,0.09715955,-0.59666115,-0.64747304,0.115425654,0.52415943,1.4341235,-0.16591984,0.41215432,-0.986489,-1.2028506,-0.03950813,-0.49020678,-0.439429,-0.01213754,2.0
6.34757,8.493599,8.466845,7.354904,9.8335285,-0.7640203,-1.6186807,-0.23709793,-1.3300753,1.1714644,-0.47766063,-0.5226469,-1.3135663,0.50978273,0.48872334,-1.0976005,-1.763427,-0.43899834,-0.19051895,1.8470418,4.0
3.8844779,2.9657595,1.6359699,3.7975392,4.0729547,0.9948988,2.088421,2.7280238,-1.3122193,-0.61947346,0.23882236,-1.060344,0.64358944,0.6231232,-0.31666374,-0.31395096,0.13931493,1.4026463,0.26282635,1.2683091,2.0
6.7144384,6.1416073,5.20967,4.685224,4.753385,-0.78617233,0.38500303,-0.74881864,-0.06615912,-1.9633613,1.6041965,0.045936253,0.6402912,0.21981299,0.7009007,1.3597379,0.7075657,-0.027645284,0.509273,-0.55810887,3.0
2.7607074,3.1325831,4.0308743,3.2216947,3.1027164,-0.29235783,-0.11870336,-1.756701,0.78474337,-0.9788817,-0.023631683,0.18063828,-0.98602045,-1.0131142,-0.08675681,0.072861075,-0.5116475,0.22143584,0.10614126,-1.4846448,2.0
3.485261,6.57561,7.492835,6.1518097,4.1130996,0.4874655,-0.42562017,1.0549375,-1.6988164,-0.9329753,0.4911696,1.2751626,1.0132825,-0.37732837,-0.20009963,0.64371955,0.20263186,1.3173867,0.5806975,-0.53297895,3.0
0.007018242,0.31990847,-1.1956817,0.12190847,-0.012023438,0.8031039,-0.64913297,0.05397332,0.16557002,0.12509206,-0.21914224,-1.3336375,0.66296023,-0.5477954,-1.0678762,1.1424108,-0.18783616,0.7011075,2.1904435,1.5219465,0.0
6.871823,7.0176816,6.814071,6.840181,8.41225,1.2705321,-0.09572903,-0.9033027,-1.761957,2.322718,-1.146557,-0.6501901,2.4717984,1.721307,0.8630908,0.029141046,-1.3882749,-3.416621,0.02724567,-0.85452,4.0
-0.7057765,-1.9359256,1.0715042,0.12065484,1.7705902,0.2837831,-0.19535884,-0.014755191,-0.14126231,-0.7548982,-0.93109566,0.07779071,0.73576057,-2.914323,-1.6345499,0.3005531,0.63229406,-1.8721048,0.49306548,-1.759524,0.0
-1.1303077,1.2828397,0.26947415,0.46537277,1.1379012,-0.10160251,1.5183352,0.14225209,-0.1583364,-1.1433324,0.33953276,-0.614743,-0.8457286,1.7751893,-0.011372785,1.1958548,-0.20912819,0.16434996,-0.78494036,-0.40788743,0.0
2.3362029,0.45490634,3.0822227,0.50634646,1.9509301,0.80549556,-1.1574159,-1.1408521,-1.1616287,0.8641455,-1.0622754,-0.4196806,0.7858559,0.6831529,-0.7961761,1.4941792,-1.0293217,0.6902356,1.3704089,1.0739261,1.0
-0.7213604,-0.22302334,-0.36985332,-1.1126506,-1.7419444,0.26916677,1.0133225,-0.05574897,-0.72102004,-0.6680215,-0.2596007,-0.97367233,-0.5256092,0.29931056,-0.5146179,1.5901711,-0.2597958,-1.0936716,1.2322159,1.5892582,0.0
5.364241,5.6055965,6.992558,4.2238064,6.1488924,0.23497818,-0.3413289,0.76945615,-1.03517,1.5120819,2.6164517,2.1641197,-0.34609836,-0.73217034,0.5932652,-0.200403,0.5173566,0.3413696,-1.4083878,-1.2208326,3.0
-0.29736334,-1.4737303,0.027058076,-0.117565066,-1.4341987,-0.17828523,-1.084097,0.33673233,-0.18346326,-0.8717003,-1.2200674,0.5326623,0.8493521,0.578866,0.7115385,0.326696,-0.24207212,1.1162994,0.33866668,0.7039584,0.0
1.8327501,1.391977,0.3327662,-0.3694428,0.24959844,0.013633678,1.2344971,0.14601003,0.92022496,-0.62863463,-0.5235866,-0.84680295,1.1252736,2.05036,-1.9053122,0.333337,0.23642254,-1.0785613,1.5664679,0.260502,0.0
8.161666,7.642912,6.6013627,7.8575287,8.9571905,-1.2355564,-0.42645422,-1.1300906,0.060713112,0.43174538,0.80756897,-0.4993099,1.5138134,0.38701284,1.0294586,0.9608562,1.0098215,0.9193918,0.496206,-0.5872135,4.0
6.1879144,5.9466257,6.792103,4.473201,7.374627,-0.5550299,-0.6664199,0.7220561,-0.857659,1.3030005,-1.2241497,-1.8436449,1.0792798,0.80054605,1.4822081,0.2901733,-0.9143123,-0.57126087,-1.3360496,-0.6786711,3.0
6.4023786,9.104287,7.1837196,5.7195425,8.0452,-1.1656067,1.1224827,-1.038603,-2.3320978,2.005664,0.97864693,-0.47456247,0.7790508,0.1828071,1.0834428,-0.74061185,-0.35069996,1.2299831,0.72212684,-0.71586806,4.0
5.2582197,6.017565,6.6854315,7.552065,6.1106033,0.025667211,-0.37754145,-0.08923975,-0.123829216,-0.26980406,0.2838356,-0.5599948,-0.4630108,-0.39941612,-1.0963136,-0.6878896,0.42597386,-0.22501603,0.17450202,0.37076783,3.0
8.558835,8.770262,8.393602,7.270862,6.303521,1.7823594,-0.26101872,-1.241479,-0.24703965,0.2772297,0.56851923,-0.20015143,0.55917984,0.9121076,-0.4777683,0.4556037,-3.316625,0.42681468,-0.79399574,-1.7347237,4.0
2.005736,1.1747947,1.7226183,1.5879409,2.274339,-0.33098266,-0.6040489,0.3535061,0.5432702,1.0300629,1.2508261,-0.6935063,0.15400632,-0.7981334,1.8888383,0.17447928,1.8846393,0.32439867,0.15277362,-0.1016263,1.0
3.4540594,2.8560424,1.9217086,1.0333114,1.3628786,-1.5088266,-0.37533662,0.48378307,-2.1130936,-1.8269451,0.014983011,0.015746081,0.81478995,-0.31071025,-0.1396024,1.1572528,-1.662441,-0.026306408,0.6408586,-1.1557654,1.0
6.8130646,6.9589696,9.429092,7.96612,7.59641,0.32640213,0.9820504,0.20349729,1.2555425,0.19807373,-1.0195657,0.53901845,0.5607468,3.2798603,0.5069088,0.88368285,-1.56347,-0.26280805,1.895153,-1.3749484,4.0
6.290392,3.7278628,3.9227738,2.8613074,2.5065136,-0.7840936,-0.056754503,0.21707226,-1.8855511,-0.18149006,0.41402015,1.1926252,1.1390051,-0.11919086,0.64634526,-0.89177483,-0.8124439,0.55563396,0.11109831,0.10672969,2.0
8.274704,6.7579527,7.351598,8.889749,8.887133,-0.91723514,0.4484449,0.1917411,0.85041285,0.36376897,-1.013152,0.05151247,-0.2736662,-0.8911825,0.18129109,-0.41323334,1.809916,-0.097401835,-2.7504358,-0.81786335,4.0
0.42160663,2.2758272,1.4319053,-0.26409566,0.94306856,0.32913435,-0.07210718,-0.17172773,-0.2642859,0.7052698,0.6839391,-0.54591405,0.20935413,-1.0764172,0.5321423,0.6226796,0.12481047,-1.6547331,0.2902309,0.4343916,0.0
-0.4632749,-0.08798156,-0.046323393,-1.4545195,-0.28166127,-0.23244452,0.18626747,-2.0173166,0.6646929,-0.9261101,0.076725855,0.5628017,1.0121886,-0.6698081,-0.72643036,-0.6961253,-0.2304579,1.4782518,-0.28865987,1.05845,0.0
1.4813447,1.0073581,0.7829182,0.44042423,0.3141667,-1.5652643,0.040229622,0.42745304,-1.2667155,1.5713191,0.08474885,1.2223985,-0.48615304,0.124978304,-0.2546835,-1.9830078,0.92632043,0.054441128,0.7739919,-0.41835186,0.0
3.7790978,3.5238776,3.1682374,3.9751859,5.548421,-0.098350756,-0.47359547,-0.5592926,0.37614238,-0.010638982,0.81553996,-0.83144766,0.22632487,1.0702972,0.25177535,0.011880844,1.5756843,0.51183736,0.12646303,1.5256474,2.0
4.8930073,4.472377,7.794931,6.858125,6.496176,0.26421896,-1.0727264,0.035534512,0.2716692,-0.08525951,1.4018123,0.22774822,0.8335666,3.412061,1.2153951,-0.56329226,3.0958986,-0.22441551,-0.4896823,-0.22870132,3.0
3.3091164,2.84691,3.8828998,4.5346746,4.446261,0.74873316,1.4723728,1.2861203,-0.7344553,-0.0036576989,-0.2513733,0.35394815,-0.1266453,1.2693225,0.46963638,1.4125257,-0.88010293,-0.1816823,-0.10209213,1.3613424,2.0
3.2302427,5.8221827,3.9726841,4.764403,3.639101,0.5182263,-1.2037244,-0.35250652,1.4222307,1.8820219,-1.036722,0.30537578,-1.35028,-0.482183,1.1420003,0.1668939,0.05393333,0.39567593,-0.09561562,-0.5198267,2.0
4.5077276,4.659601,3.878441,6.0410967,3.4850621,-0.05613383,1.8622468,-0.041387998,-0.1737218,-1.0376762,-0.25461107,0.14135288,1.6000116,-0.55529195,0.5288823,-0.6015785,-0.6968618,-0.09141337,-0.4272888,-0.5983317,2.0
7.5455465,7.4197335,8.410432,8.367068,7.5265408,0.529874,1.0872039,1.1666366,-1.9998795,-0.25376287,-0.16769357,-0.81920415,0.35470143,1.0076964,0.2718784,0.048356693,0.51299506,-1.4056228,0.057287086,-0.31471208,4.0
8.113075,7.0159087,7.7668633,8.277502,7.274593,-3.231261,1.2532198,-0.45134014,-0.8394253,-0.9623841,0.82577634,0.62082887,-1.1280295,0.04634659,-0.99617547,-1.6896236,0.8708514,0.041496214,-0.49927127,-1.9212289,4.0
0.8845147,3.590703,3.0404527,1.0884918,1.8145752,-0.5987472,-0.07053709,0.12496781,0.77586424,-0.14951819,0.013451557,-1.7648708,0.62413853,1.494759,0.64433914,0.5458547,1.2940909,0.7485062,0.015118911,0.49428505,1.0
2.5333545,3.6415918,4.1526504,4.8305182,3.9402988,-1.3484477,0.9961715,1.326831,0.051852815,0.5380046,0.1297543,-1.246828,-0.70926064,-0.45503408,-0.49556074,-0.34918883,-0.027977228,-0.5678419,2.4997542,-1.0304259,2.0
5.796278,6.368846,4.843917,6.1388245,5.5472226,-1.5683606,0.38550848,-0.46494344,-0.11121574,-0.79358923,-0.49350324,-0.9899606,-1.2747043,-0.21221198,0.0123207485,-0.7763679,-1.1449295,0.053060967,-0.14166509,2.1608422,3.0
7.5302896,7.432612,8.487622,7.5566235,8.289679,-0.6810156,0.31229156,-0.77496684,1.2141634,0.3343585,1.9459215,-0.55830574,0.5966664,1.003946,-1.355996,-0.04866506,-0.13697559,1.1661855,-0.1387361,-1.0053756,4.0
5.31112,4.494376,2.4173603,3.8399384,3.604294,-0.7026477,0.7367969,0.46431294,1.1179706,0.38346776,0.85279787,0.53435314,-0.43358374,1.7087468,-0.3022265,2.0727112,-0.7022014,0.010114883,-1.0042636,0.79423946,2.0
